date	sp	dividend	earnings	cpi	date_fraction	long_rf	real_price	real_dividend	real_tot_return	real_earnings	real_tr_earnings	month_tot_bond_return	real_tot_bond_returns
1932.05	5.51	0.69	0.53	13.7	1932.38	3.56	106.21	13.24	2680.6	10.15	256.24	1.01	11.45
1932.06	4.77	0.66	0.51	13.6	1932.46	3.53	92.62	12.82	2364.61	9.9	252.82	1.01	11.6
1932.07	5.01	0.63	0.49	13.6	1932.54	3.5	97.29	12.3	2509.75	9.58	247.12	1.01	11.67
1932.08	7.53	0.61	0.48	13.5	1932.63	3.46	147.3	11.87	3825.59	9.33	242.19	1.01	11.82
1932.09	8.26	0.58	0.46	13.4	1932.71	3.43	162.79	11.43	4252.52	9.07	236.82	1.01	11.97
1932.10	7.12	0.55	0.44	13.3	1932.79	3.4	141.38	10.99	3717.09	8.8	231.43	1.01	12.13
1932.11	7.05	0.53	0.43	13.2	1932.88	3.37	141.05	10.54	3731.51	8.54	225.85	1.01	12.28
1932.12	6.82	0.5	0.41	13.1	1932.96	3.34	137.49	10.08	3659.55	8.27	220	1.01	12.44
1933.01	7.09	0.5	0.41	12.9	1933.04	3.31	145.15	10.13	3885.89	8.44	226.08	1	12.71
1933.02	6.25	0.49	0.42	12.7	1933.13	3.29	129.96	10.19	3502.18	8.63	232.55	1	12.96
1933.03	6.23	0.49	0.42	12.6	1933.21	3.28	130.58	10.17	3541.51	8.75	237.33	1	13.11
1933.04	6.89	0.48	0.42	12.6	1933.29	3.26	144.41	10.06	3939.43	8.8	240.14	1	13.17
1933.05	8.87	0.48	0.42	12.6	1933.38	3.25	185.91	9.96	5094.15	8.86	242.65	1	13.22
1933.06	10.39	0.47	0.43	12.7	1933.46	3.23	216.05	9.77	5942.44	8.84	243.07	1	13.17
1933.07	11.23	0.47	0.43	13.1	1933.54	3.22	226.39	9.37	6248.23	8.62	237.86	1	12.82
1933.08	10.67	0.46	0.43	13.2	1933.63	3.2	213.47	9.2	5912.85	8.6	238.29	1	12.77
1933.09	10.58	0.46	0.43	13.2	1933.71	3.18	211.67	9.1	5883.99	8.65	240.53	1	12.83
1933.10	9.55	0.45	0.44	13.2	1933.79	3.17	191.06	9	5332.02	8.7	242.87	1	12.88
1933.11	9.78	0.45	0.44	13.2	1933.88	3.15	195.67	8.9	5481.14	8.75	245.19	1	12.93
1933.12	9.97	0.44	0.44	13.2	1933.96	3.14	199.47	8.8	5608.17	8.8	247.5	1	12.98
1934.01	10.54	0.44	0.44	13.2	1934.04	3.12	210.87	8.82	5949.46	8.89	250.74	1	13.03
1934.02	11.32	0.44	0.45	13.3	1934.13	3.09	224.77	8.77	6362.32	8.9	251.96	1	13
1934.03	10.74	0.44	0.45	13.3	1934.21	3.07	213.26	8.79	6057.06	8.98	255.2	1	13.06
1934.04	10.92	0.44	0.46	13.3	1934.29	3.04	216.83	8.8	6179.41	9.07	258.44	1	13.12
1934.05	9.81	0.44	0.46	13.3	1934.38	3.01	194.79	8.82	5572.23	9.15	261.74	1	13.19
1934.06	9.94	0.45	0.47	13.4	1934.46	2.98	195.9	8.77	5624.84	9.16	263.13	1	13.15
1934.07	9.47	0.45	0.47	13.4	1934.54	2.96	186.64	8.79	5379.9	9.25	266.55	1	13.22
1934.08	9.1	0.45	0.47	13.4	1934.63	2.93	179.34	8.8	5190.85	9.33	269.98	1	13.28
1934.09	8.88	0.45	0.48	13.6	1934.71	2.9	172.43	8.69	5011.83	9.27	269.5	1	13.15
1934.10	8.95	0.45	0.48	13.5	1934.79	2.87	175.08	8.77	5109.99	9.42	275.03	1	13.31
1934.11	9.2	0.45	0.49	13.5	1934.88	2.85	179.97	8.79	5274.1	9.5	278.5	1	13.37
1934.12	9.26	0.45	0.49	13.4	1934.96	2.82	182.5	8.87	5369.77	9.66	284.15	1	13.54
1935.01	9.26	0.45	0.57	13.6	1935.04	2.79	179.81	8.74	5312.23	11.07	326.99	1	13.4
1935.02	8.98	0.45	0.65	13.7	1935.13	2.78	173.1	8.67	5135.36	12.53	371.71	1	13.35
1935.03	8.41	0.45	0.73	13.7	1935.21	2.77	162.12	8.67	4830.84	14.07	419.32	1	13.39
1935.04	9.04	0.45	0.76	13.8	1935.29	2.76	173	8.55	5176.32	14.48	433.27	1	13.34
1935.05	9.75	0.44	0.78	13.8	1935.38	2.74	186.58	8.48	5604.02	14.99	450.24	1	13.38
1935.06	10.12	0.44	0.81	13.7	1935.46	2.73	195.08	8.48	5880.37	15.61	470.66	1	13.53
1935.07	10.65	0.44	0.79	13.7	1935.54	2.72	205.29	8.48	6209.64	15.29	462.56	1	13.57
1935.08	11.37	0.44	0.78	13.7	1935.63	2.71	219.17	8.48	6650.83	14.97	454.31	1	13.61
1935.09	11.61	0.44	0.76	13.7	1935.71	2.7	223.8	8.48	6812.66	14.65	445.96	1	13.66
1935.10	11.92	0.45	0.76	13.7	1935.79	2.69	229.78	8.67	7016.57	14.65	447.37	1	13.7
1935.11	13.04	0.46	0.76	13.8	1935.88	2.67	249.54	8.8	7642.63	14.54	445.43	1	13.65
1935.12	13.04	0.47	0.76	13.8	1935.96	2.66	249.54	8.99	7665.58	14.54	446.77	1	13.69
1936.01	13.76	0.48	0.77	13.8	1936.04	2.65	263.32	9.19	8112.35	14.74	453.96	1	13.74
1936.02	14.55	0.49	0.78	13.8	1936.13	2.65	278.44	9.38	8602.18	14.93	461.15	1	13.76
1936.03	14.86	0.5	0.79	13.7	1936.21	2.66	286.45	9.64	8874.39	15.23	471.79	1	13.89
1936.04	14.88	0.52	0.82	13.7	1936.29	2.66	286.83	9.96	8912.05	15.81	491.12	1	13.92
1936.05	14.09	0.53	0.85	13.7	1936.38	2.66	271.61	10.28	8465.52	16.39	510.69	1	13.95
1936.06	14.69	0.55	0.88	13.8	1936.46	2.66	281.12	10.53	8789.39	16.84	526.53	1	13.87
1936.07	15.56	0.57	0.9	13.9	1936.54	2.67	295.63	10.83	9271.17	17.1	536.25	1	13.8
1936.08	15.87	0.59	0.92	14	1936.63	2.67	299.36	11.13	9417.42	17.35	545.94	1	13.73
1936.09	16.05	0.61	0.94	14	1936.71	2.67	302.76	11.51	9554.4	17.73	559.57	1	13.76
1936.10	16.89	0.65	0.97	14	1936.79	2.67	318.6	12.2	10086.52	18.23	577.28	1	13.79
1936.11	17.36	0.68	0.99	14	1936.88	2.68	327.47	12.89	10401.21	18.74	595.15	1	13.81
1936.12	17.06	0.72	1.02	14	1936.96	2.68	321.81	13.58	10257.41	19.24	613.28	1	13.84
1937.01	17.59	0.73	1.05	14.1	1937.04	2.68	329.45	13.67	10537.39	19.67	629.01	1	13.77
1937.02	18.11	0.74	1.08	14.1	1937.13	2.67	339.19	13.86	10885.84	20.23	649.18	1	13.81
1937.03	18.09	0.75	1.11	14.2	1937.21	2.66	336.43	13.95	10834.54	20.64	664.81	1	13.76
1937.04	17.01	0.78	1.13	14.3	1937.29	2.65	314.14	14.4	10155.12	20.87	674.62	1	13.71
1937.05	16.25	0.81	1.15	14.4	1937.38	2.64	298.02	14.85	9674.04	21.09	684.62	1	13.65
1937.06	15.64	0.84	1.17	14.4	1937.46	2.63	286.83	15.41	9352.56	21.46	699.65	1	13.69
1937.07	16.57	0.82	1.19	14.5	1937.54	2.62	301.79	14.87	9880.78	21.61	707.62	1	13.64
1937.08	16.74	0.79	1.2	14.5	1937.63	2.61	304.89	14.45	10021.57	21.92	720.39	1	13.68
1937.09	14.37	0.77	1.22	14.6	1937.71	2.6	259.93	13.93	8581.97	22.07	728.6	1	13.63
1937.10	12.28	0.78	1.19	14.6	1937.79	2.59	222.12	14.11	7372.61	21.52	714.45	1	13.67
1937.11	11.2	0.79	1.16	14.5	1937.88	2.58	203.99	14.39	6810.38	21.13	705.36	1	13.81
1937.12	11.02	0.8	1.13	14.4	1937.96	2.57	202.1	14.67	6788.28	20.72	696.08	1	13.95
1938.01	11.31	0.79	1.08	14.2	1938.04	2.56	210.34	14.75	7106.34	20.02	676.5	1	14.19
1938.02	11.04	0.79	1.02	14.1	1938.13	2.54	206.78	14.73	7027.37	19.17	651.39	1	14.34
1938.03	10.31	0.78	0.97	14.1	1938.21	2.53	193.1	14.61	6604.08	18.17	621.33	1	14.39
1938.04	9.89	0.77	0.9	14.2	1938.29	2.51	183.93	14.26	6331.07	16.8	578.27	1	14.34
1938.05	9.98	0.75	0.84	14.1	1938.38	2.49	186.92	14.11	6474.46	15.67	542.78	1	14.49
1938.06	10.21	0.74	0.77	14.1	1938.46	2.48	191.23	13.86	6663.68	14.42	502.55	1	14.54
1938.07	12.24	0.71	0.72	14.1	1938.54	2.46	229.25	13.36	8027.38	13.49	472.2	1	14.59
1938.08	12.31	0.69	0.67	14.1	1938.63	2.44	230.56	12.86	8110.82	12.55	441.45	1	14.65
1938.09	11.75	0.66	0.62	14.1	1938.71	2.43	220.07	12.36	7778.08	11.61	410.42	1	14.7
1938.10	13.06	0.61	0.63	14	1938.79	2.41	246.36	11.51	8740.9	11.82	419.42	1	14.85
1938.11	13.07	0.56	0.63	14	1938.88	2.39	246.55	10.56	8778.82	11.95	425.4	1	14.9
1938.12	12.69	0.51	0.64	14	1938.96	2.38	239.38	9.62	8552.13	12.07	431.31	1	14.96
1939.01	12.5	0.51	0.66	14	1939.04	2.36	235.79	9.68	8452.92	12.51	448.57	1	15.01
1939.02	12.4	0.52	0.69	13.9	1939.13	2.35	235.59	9.82	8474.94	13.05	469.31	1	15.16
1939.03	12.39	0.52	0.71	13.9	1939.21	2.34	235.4	9.88	8497.73	13.49	486.96	1	15.21
1939.04	10.83	0.52	0.73	13.8	1939.29	2.32	207.25	10.01	7511.75	13.91	504.02	1	15.37
1939.05	11.23	0.53	0.74	13.8	1939.38	2.31	214.91	10.08	7819.63	14.23	517.59	1	15.41
1939.06	11.43	0.53	0.76	13.8	1939.46	2.3	218.73	10.14	7989.65	14.54	531.25	1	15.46
1939.07	11.71	0.54	0.78	13.8	1939.54	2.29	224.09	10.33	8216.83	14.86	544.98	1	15.51
1939.08	11.54	0.55	0.79	13.8	1939.63	2.27	220.84	10.53	8129.7	15.18	558.89	1	15.55
1939.09	12.77	0.56	0.81	14.1	1939.71	2.26	239.18	10.49	8836.98	15.17	560.53	1	15.27
1939.10	12.9	0.58	0.84	14	1939.79	2.25	243.34	10.94	9024.39	15.85	587.63	1	15.42
1939.11	12.67	0.6	0.87	14	1939.88	2.24	239	11.32	8898.47	16.41	611.02	1	15.47
1939.12	12.37	0.62	0.9	14	1939.96	2.22	233.34	11.7	8724.05	16.98	634.73	1	15.51
1940.01	12.3	0.62	0.93	13.9	1940.04	2.21	233.69	11.84	8773.99	17.67	663.4	1	15.67
1940.02	12.22	0.63	0.96	14	1940.13	2.19	230.51	11.82	8691.65	18.11	682.81	1	15.62
1940.03	12.15	0.63	0.99	14	1940.21	2.17	229.19	11.88	8679.2	18.67	707.19	1	15.68
1940.04	12.27	0.64	1.01	14	1940.29	2.15	231.45	12.01	8802.82	18.99	722.21	1	15.74
1940.05	10.58	0.64	1.02	14	1940.38	2.12	199.58	12.14	7628.83	19.3	737.88	1	15.8
1940.06	9.67	0.65	1.04	14.1	1940.46	2.1	181.12	12.17	6962	19.48	748.76	1	15.74
1940.07	9.99	0.66	1.05	14	1940.54	2.08	188.45	12.39	7283.44	19.87	767.95	1	15.91
1940.08	10.2	0.66	1.07	14	1940.63	2.06	192.41	12.51	7476.84	20.12	781.89	1	15.97
1940.09	10.63	0.67	1.08	14	1940.71	2.04	200.52	12.64	7832.97	20.37	795.82	1	16.03
1940.10	10.73	0.67	1.07	14	1940.79	2.02	202.4	12.64	7947.8	20.18	792.56	1	16.09
1940.11	10.98	0.67	1.06	14	1940.88	1.99	207.12	12.64	8174.33	20	789.14	1	16.15
1940.12	10.53	0.67	1.05	14.1	1940.96	1.97	197.22	12.55	7824.99	19.67	780.27	1	16.09
1941.01	10.55	0.67	1.05	14.1	1941.04	1.95	197.6	12.61	7881.55	19.73	786.91	1	16.15
1941.02	9.89	0.68	1.06	14.1	1941.13	1.99	185.24	12.67	7430.61	19.79	793.9	1	16.11
1941.03	9.95	0.68	1.06	14.2	1941.21	2.04	185.05	12.65	7465.32	19.71	795.3	1	15.96
1941.04	9.64	0.68	1.07	14.3	1941.29	2.08	178.03	12.62	7224.58	19.76	801.9	1	15.82
1941.05	9.43	0.69	1.08	14.4	1941.38	2.12	172.94	12.59	7060.71	19.81	808.65	1	15.68
1941.06	9.76	0.69	1.09	14.7	1941.46	2.16	175.34	12.4	7200.83	19.58	804.19	1	15.33
1941.07	10.26	0.69	1.12	14.7	1941.54	2.21	184.32	12.46	7612.36	20.18	833.45	1	15.3
1941.08	10.21	0.7	1.16	14.9	1941.63	2.25	180.96	12.35	7516.07	20.5	851.48	1	15.06
1941.09	10.24	0.7	1.19	15.1	1941.71	2.29	179.09	12.24	7480.69	20.81	869.34	1	14.83
1941.10	9.83	0.7	1.18	15.3	1941.79	2.33	169.67	12.14	7129.55	20.37	855.84	1	14.61
1941.11	9.37	0.71	1.17	15.4	1941.88	2.38	160.68	12.12	6794.23	20.06	848.37	1	14.49
1941.12	8.76	0.71	1.16	15.5	1941.96	2.42	149.25	12.1	6353.56	19.76	841.34	1	14.37
1942.01	8.93	0.7	1.12	15.7	1942.04	2.46	150.21	11.83	6436.32	18.84	807.24	1	14.16
1942.02	8.65	0.7	1.08	15.8	1942.13	2.46	144.58	11.64	6236.63	18.05	778.68	1	14.1
1942.03	8.18	0.69	1.04	16	1942.21	2.46	135.01	11.39	5864.98	17.17	745.67	1	13.95
1942.04	7.84	0.68	1.02	16.1	1942.29	2.46	128.6	11.15	5626.66	16.73	732.04	1	13.89
1942.05	7.93	0.67	1	16.3	1942.38	2.46	128.48	10.86	5661	16.2	713.87	1	13.75
1942.06	8.33	0.66	0.98	16.3	1942.46	2.46	134.96	10.69	5985.81	15.88	704.21	1	13.78
1942.07	8.64	0.65	0.97	16.4	1942.54	2.47	139.13	10.41	6209.21	15.57	694.7	1	13.72
1942.08	8.59	0.63	0.95	16.5	1942.63	2.47	137.49	10.14	6173.56	15.26	685.15	1	13.67
1942.09	8.68	0.62	0.94	16.5	1942.71	2.47	138.93	9.92	6275.37	15.05	679.59	1	13.69
1942.10	9.32	0.61	0.97	16.7	1942.79	2.47	147.38	9.65	6693.69	15.34	696.66	1	13.56
1942.11	9.47	0.6	1	16.8	1942.88	2.47	148.86	9.43	6796.63	15.72	717.7	1	13.5
1942.12	9.52	0.59	1.03	16.9	1942.96	2.47	148.76	9.22	6827.17	16.1	738.65	1	13.45
1943.01	10.09	0.59	1.04	16.9	1943.04	2.47	157.67	9.22	7271.19	16.3	751.86	1	13.47
1943.02	10.69	0.59	1.06	16.9	1943.13	2.47	167.05	9.22	7739.01	16.51	764.97	1	13.5
1943.03	11.07	0.59	1.07	17.2	1943.21	2.47	169.97	9.06	7909.3	16.43	764.49	1	13.29
1943.04	11.44	0.59	1.08	17.4	1943.29	2.47	173.63	8.95	8114.43	16.39	766.05	1	13.17
1943.05	11.89	0.59	1.09	17.5	1943.38	2.47	179.43	8.9	8420.1	16.45	771.9	1	13.12
1943.06	12.1	0.59	1.1	17.5	1943.46	2.47	182.6	8.9	8603.63	16.6	782.15	1	13.14
1943.07	12.35	0.59	1.09	17.4	1943.54	2.48	187.44	9.01	8867.22	16.59	785	1	13.24
1943.08	11.74	0.6	1.09	17.3	1943.63	2.48	179.21	9.11	8513.88	16.59	788.06	1	13.35
1943.09	11.99	0.6	1.08	17.4	1943.71	2.48	181.98	9.11	8681.26	16.39	781.96	1	13.3
1943.10	11.88	0.6	1.03	17.4	1943.79	2.48	180.31	9.16	8638.01	15.68	751.34	1	13.32
1943.11	11.33	0.61	0.99	17.4	1943.88	2.48	171.96	9.21	8274.87	14.98	720.61	1	13.35
1943.12	11.48	0.61	0.94	17.4	1943.96	2.48	174.24	9.26	8421.54	14.27	689.57	1	13.38
1944.01	11.85	0.61	0.94	17.4	1944.04	2.48	179.85	9.31	8730.46	14.22	690.09	1	13.4
1944.02	11.77	0.62	0.93	17.4	1944.13	2.47	178.64	9.36	8709.39	14.17	690.63	1	13.44
1944.03	12.1	0.62	0.93	17.4	1944.21	2.46	183.65	9.41	8991.81	14.12	691.11	1	13.48
1944.04	11.89	0.62	0.93	17.5	1944.29	2.45	179.43	9.41	8823.64	13.98	687.69	1	13.44
1944.05	12.1	0.63	0.92	17.5	1944.38	2.44	182.6	9.46	9018.24	13.93	688.17	1	13.48
1944.06	12.67	0.63	0.92	17.6	1944.46	2.43	190.11	9.45	9428.32	13.8	684.61	1	13.44
1944.07	13	0.63	0.91	17.7	1944.54	2.43	193.96	9.45	9658.28	13.63	678.56	1	13.4
1944.08	12.81	0.64	0.91	17.7	1944.63	2.42	191.13	9.5	9556.54	13.53	676.39	1	13.44
1944.09	12.6	0.64	0.9	17.7	1944.71	2.41	187.99	9.55	9439.66	13.43	674.26	1	13.48
1944.10	12.91	0.64	0.91	17.7	1944.79	2.4	192.62	9.55	9711.86	13.58	684.57	1	13.52
1944.11	12.82	0.64	0.92	17.7	1944.88	2.39	191.28	9.55	9684.28	13.73	694.97	1	13.56
1944.12	13.1	0.64	0.93	17.8	1944.96	2.38	194.36	9.5	9880.26	13.8	701.42	1	13.52
1945.01	13.49	0.64	0.94	17.8	1945.04	2.37	200.14	9.54	10214.84	13.95	711.78	1	13.55
1945.02	13.94	0.65	0.95	17.8	1945.13	2.36	206.82	9.59	10596.39	14.09	722.14	1	13.6
1945.03	13.93	0.65	0.96	17.8	1945.21	2.34	206.67	9.64	10629.97	14.24	732.57	1	13.64
1945.04	14.28	0.65	0.97	17.8	1945.29	2.33	211.86	9.64	10938.39	14.44	745.57	1	13.69
1945.05	14.82	0.65	0.99	17.9	1945.38	2.31	218.65	9.59	11329.86	14.56	754.31	1	13.66
1945.06	15.09	0.65	1	18.1	1945.46	2.3	220.17	9.48	11449.76	14.59	758.76	1	13.55
1945.07	14.78	0.65	1	18.1	1945.54	2.28	215.65	9.53	11255.85	14.54	759.02	1	13.59
1945.08	14.83	0.66	0.99	18.1	1945.63	2.27	216.38	9.58	11335.6	14.49	759.27	1	13.64
1945.09	15.84	0.66	0.99	18.1	1945.71	2.25	231.11	9.63	12149.66	14.44	759.35	1	13.68
1945.10	16.5	0.66	0.98	18.1	1945.79	2.24	240.74	9.63	12698.08	14.3	754.19	1	13.73
1945.11	17.04	0.66	0.97	18.1	1945.88	2.22	248.62	9.63	13155.98	14.15	748.9	1	13.77
1945.12	17.33	0.66	0.96	18.2	1945.96	2.21	251.46	9.58	13348.59	13.93	739.45	1	13.74
1946.01	18.02	0.67	0.94	18.2	1946.04	2.19	261.48	9.67	13922.86	13.64	726.28	1	13.78
1946.02	18.07	0.67	0.92	18.1	1946.13	2.2	263.65	9.82	14082.22	13.42	716.97	1	13.88
1946.03	17.53	0.68	0.9	18.3	1946.21	2.2	252.98	9.81	13555.77	12.99	695.96	1	13.74
1946.04	18.66	0.68	0.88	18.4	1946.29	2.21	267.82	9.76	14394.74	12.63	678.85	1	13.69
1946.05	18.7	0.68	0.86	18.5	1946.38	2.21	266.94	9.71	14391.1	12.28	661.84	1	13.63
1946.06	18.58	0.68	0.84	18.7	1946.46	2.22	262.39	9.6	14188.97	11.86	641.48	1	13.51
1946.07	18.05	0.68	0.86	19.8	1946.54	2.22	240.75	9.11	13059.5	11.43	619.81	1	12.77
1946.08	17.7	0.69	0.87	20.2	1946.63	2.23	231.4	8.98	12593.26	11.42	621.36	1	12.54
1946.09	15.09	0.69	0.89	20.4	1946.71	2.23	195.35	8.93	10671.54	11.52	629.4	1	12.43
1946.10	14.75	0.7	0.95	20.8	1946.79	2.24	187.27	8.85	10270.77	12.02	659.19	1	12.21
1946.11	14.69	0.7	1	21.3	1946.88	2.24	182.13	8.72	10028.72	12.44	684.96	1	11.94
1946.12	15.13	0.71	1.06	21.5	1946.96	2.25	185.84	8.72	10273.04	13.02	719.72	1	11.85
1947.01	15.21	0.71	1.13	21.5	1947.04	2.25	186.83	8.76	10367.72	13.88	770.25	1	11.86
1947.02	15.8	0.72	1.2	21.5	1947.13	2.27	194.07	8.8	10810.6	14.74	821.06	1	11.87
1947.03	15.16	0.72	1.27	21.9	1947.21	2.28	182.81	8.68	10223.55	15.31	856.46	1	11.66
1947.04	14.6	0.73	1.33	21.9	1947.29	2.3	176.06	8.84	9887.11	16	898.42	1	11.66
1947.05	14.34	0.75	1.38	21.9	1947.38	2.31	172.92	9	9753.17	16.68	940.85	1	11.67
1947.06	14.84	0.76	1.44	22	1947.46	2.33	178.14	9.12	10090.24	17.29	979.11	1	11.62
1947.07	15.77	0.77	1.48	22.2	1947.54	2.35	187.6	9.16	10669.22	17.57	999.04	1	11.52
1947.08	15.46	0.78	1.51	22.5	1947.63	2.36	181.46	9.16	10363.42	17.76	1014.44	1	11.38
1947.09	15.06	0.79	1.55	23	1947.71	2.38	172.92	9.07	9918.99	17.8	1020.88	1	11.14
1947.10	15.45	0.81	1.57	23	1947.79	2.39	177.4	9.26	10220.13	18.03	1038.55	1	11.14
1947.11	15.27	0.82	1.59	23.1	1947.88	2.41	174.57	9.41	10102.52	18.18	1051.93	1	11.1
1947.12	15.03	0.84	1.61	23.4	1947.96	2.42	169.63	9.48	9861.98	18.17	1056.41	1	10.97
1948.01	14.83	0.84	1.64	23.7	1948.04	2.44	165.25	9.4	9653.1	18.31	1069.67	1	10.83
1948.02	14.1	0.85	1.68	23.5	1948.13	2.43	158.45	9.51	9302.36	18.84	1106.17	1	10.96
1948.03	14.3	0.85	1.71	23.4	1948.21	2.42	161.39	9.59	9521.56	19.3	1138.59	1	11.04
1948.04	15.4	0.85	1.76	23.8	1948.29	2.41	170.88	9.43	10128.02	19.53	1157.49	1	10.88
1948.05	16.15	0.85	1.81	23.9	1948.38	2.4	178.45	9.39	10623.21	20	1190.59	1	10.87
1948.06	16.82	0.85	1.86	24.1	1948.46	2.39	184.31	9.31	11018.32	20.38	1218.43	1	10.81
1948.07	16.42	0.86	1.93	24.4	1948.54	2.38	177.72	9.27	10670.23	20.89	1254.17	1	10.71
1948.08	15.94	0.86	2	24.5	1948.63	2.36	171.82	9.31	10362.59	21.56	1300.2	1	10.7
1948.09	15.76	0.87	2.07	24.5	1948.71	2.35	169.88	9.38	10292.71	22.31	1351.9	1	10.73
1948.10	16.19	0.89	2.14	24.4	1948.79	2.34	175.23	9.63	10665.51	23.2	1411.96	1	10.81
1948.11	15.29	0.91	2.22	24.2	1948.88	2.33	166.86	9.93	10206.23	24.19	1479.65	1	10.93
1948.12	15.19	0.93	2.29	24.1	1948.96	2.32	166.45	10.19	10233.5	25.09	1542.77	1	11
1949.01	15.36	0.95	2.32	24	1949.04	2.31	169.02	10.42	10444.51	25.53	1577.56	1	11.08
1949.02	14.77	0.96	2.35	23.8	1949.13	2.31	163.89	10.69	10182.77	26.08	1620.14	1	11.2
1949.03	14.91	0.98	2.38	23.8	1949.21	2.31	165.44	10.87	10335.59	26.41	1649.81	1	11.22
1949.04	14.89	0.99	2.39	23.9	1949.29	2.31	164.53	10.98	10335.68	26.37	1656.67	1	11.19
1949.05	14.78	1.01	2.39	23.8	1949.38	2.31	164	11.17	10360.9	26.56	1677.74	1	11.26
1949.06	13.97	1.02	2.4	23.9	1949.46	2.31	154.36	11.27	9811.45	26.52	1685.57	1	11.23
1949.07	14.76	1.03	2.4	23.7	1949.54	2.32	164.47	11.44	10514.36	26.71	1707.28	1	11.35
1949.08	15.29	1.03	2.39	23.8	1949.63	2.32	169.66	11.47	10907.22	26.56	1707.3	1	11.32
1949.09	15.49	1.04	2.39	23.9	1949.71	2.32	171.16	11.49	11065.23	26.41	1707.29	1	11.29
1949.10	15.89	1.07	2.37	23.7	1949.79	2.32	177.06	11.96	11511.19	26.37	1714.49	1	11.41
1949.11	16.11	1.11	2.34	23.8	1949.88	2.32	178.76	12.28	11688.06	26	1700.12	1	11.38
1949.12	16.54	1.14	2.32	23.6	1949.96	2.32	185.09	12.76	12171.23	25.96	1707.21	1	11.5
1950.01	16.88	1.15	2.34	23.5	1950.04	2.32	189.69	12.92	12545.1	26.26	1736.6	1	11.57
1950.02	17.21	1.16	2.35	23.5	1950.13	2.34	193.4	13.04	12862.2	26.45	1758.8	1	11.57
1950.03	17.35	1.17	2.37	23.6	1950.21	2.36	194.15	13.09	12984.45	26.52	1773.67	1	11.53
1950.04	17.84	1.18	2.43	23.6	1950.29	2.38	199.63	13.2	13424.74	27.15	1826.09	1	11.53
1950.05	18.44	1.19	2.48	23.7	1950.38	2.4	205.48	13.26	13892.01	27.67	1870.85	1	11.48
1950.06	18.74	1.2	2.54	23.8	1950.46	2.42	207.94	13.32	14133.72	28.18	1915.67	1	11.43
1950.07	17.38	1.24	2.6	24.1	1950.54	2.45	190.45	13.62	13022	28.49	1948.06	1	11.29
1950.08	18.43	1.29	2.66	24.3	1950.63	2.47	200.29	13.98	13774.74	28.91	1988.11	1	11.2
1950.09	19.08	1.33	2.72	24.4	1950.71	2.49	206.51	14.39	14284.61	29.44	2036.38	1	11.16
1950.10	19.87	1.38	2.76	24.6	1950.79	2.51	213.31	14.78	14840.31	29.63	2061.36	1	11.07
1950.11	19.83	1.42	2.8	24.7	1950.88	2.53	212.02	15.22	14838.7	29.94	2095.23	1	11.03
1950.12	19.75	1.47	2.84	25	1950.96	2.55	208.63	15.53	14692.06	30	2112.68	1	10.9
1951.01	21.21	1.49	2.84	25.4	1951.04	2.57	220.52	15.46	15620.39	29.49	2089.1	1	10.73
1951.02	22	1.5	2.83	25.7	1951.13	2.58	226.07	15.45	16104.25	29.11	2074.03	1	10.62
1951.03	21.63	1.52	2.83	25.8	1951.21	2.59	221.4	15.56	15864.4	28.97	2075.65	1	10.59
1951.04	21.92	1.53	2.79	25.8	1951.29	2.6	224.37	15.7	16170.81	28.59	2060.69	1	10.61
1951.05	21.93	1.55	2.76	25.9	1951.38	2.61	223.61	15.77	16210.44	28.11	2037.7	1	10.58
1951.06	21.55	1.56	2.72	25.9	1951.46	2.62	219.73	15.91	16025.65	27.73	2022.73	1	10.6
1951.07	21.93	1.55	2.65	25.9	1951.54	2.63	223.61	15.77	16404.08	27.02	1982.25	1	10.61
1951.08	22.89	1.53	2.58	25.9	1951.63	2.63	233.4	15.63	17217.76	26.31	1940.67	1	10.63
1951.09	23.48	1.52	2.51	26.1	1951.71	2.64	237.58	15.38	17620.77	25.4	1883.65	1	10.56
1951.10	23.36	1.48	2.49	26.2	1951.79	2.65	235.46	14.95	17556.21	25.06	1868.86	1	10.53
1951.11	22.71	1.45	2.46	26.4	1951.88	2.66	227.18	14.47	17028.32	24.64	1847.04	1	10.47
1951.12	23.41	1.41	2.44	26.5	1951.96	2.67	233.29	14.05	17574.72	24.32	1831.8	1	10.44
1952.01	24.19	1.41	2.43	26.5	1952.04	2.68	241.07	14.08	18248.72	24.18	1830.66	1	10.46
1952.02	23.75	1.42	2.41	26.3	1952.13	2.69	238.48	14.23	18142.77	24.23	1843.56	1	10.55
1952.03	23.81	1.42	2.4	26.3	1952.21	2.71	239.08	14.26	18279	24.1	1842.49	1	10.56
1952.04	23.74	1.43	2.38	26.4	1952.29	2.72	237.48	14.3	18247.37	23.81	1829.35	1	10.53
1952.05	23.73	1.44	2.36	26.4	1952.38	2.73	237.38	14.4	18331.92	23.61	1823.15	1	10.55
1952.06	24.38	1.45	2.34	26.5	1952.46	2.74	242.96	14.45	18855.98	23.32	1809.8	1	10.52
1952.07	25.08	1.45	2.35	26.7	1952.54	2.76	248.06	14.34	19344.83	23.21	1810.04	1	10.45
1952.08	25.18	1.45	2.35	26.7	1952.63	2.77	249.05	14.34	19515.16	23.28	1823.89	1	10.47
